file,length(s)
22_09/Home_Visit/Processing/Video_Files/22_9_up1.mp4,3804.8
22_09/Home_Visit/Processing/Video_Files/22_09_video.mp4,3756.074667
22_07/Home_Visit/Processing/Video_Files/22_7_up1.mp4,3622.528
22_07/Home_Visit/Processing/Video_Files/22_7_down1.mp4,3625.344
22_07/Home_Visit/Processing/Video_Files/22_07_video.mp4,3578.645333
22_15/Home_Visit/Processing/Video_Files/22_15_parent1.mp4,3661.568
22_15/Home_Visit/Processing/Video_Files/22_15_down1.mp4,3651.072
22_15/Home_Visit/Processing/Video_Files/22_15_video.mp4,3609.344
22_15/Home_Visit/Processing/Video_Files/22_15_up1.mp4,3648.256
22_10/Home_Visit/Processing/Video_Files/22_10_video.mp4,3293.845333
22_10/Home_Visit/Processing/Video_Files/22_10_up1.mp4,3380.608
22_11/Home_Visit/Processing/Video_Files/22_11_up1.mp4,3731.584
22_11/Home_Visit/Processing/Video_Files/22_11_video.mp4,3654.314667
22_11/Home_Visit/Processing/Video_Files/22_11_parent1.mp4,3713.792
22_08/Home_Visit/Processing/Video_Files/22_8_down1.mp4,3814.912
22_08/Home_Visit/Processing/Video_Files/22_8_up1.mp4,3821.824
22_08/Home_Visit/Processing/Video_Files/22_08_video.mp4,3772.629333
27_11/Home_Visit/Processing/Video_Files/27_11_up1.mp4,3564.416
27_11/Home_Visit/Processing/Video_Files/27_11_parent1.mp4,4120.832
27_11/Home_Visit/Processing/Video_Files/27_11_down1.mp4,4160.896
27_11/Home_Visit/Processing/Video_Files/27_11_video.mp4,4050.538667
27_10/Home_Visit/Processing/Video_Files/27_10_up2.mp4,2526.848
27_10/Home_Visit/Processing/Video_Files/27_10_down1.mp4,4006.272
27_10/Home_Visit/Processing/Video_Files/27_10_video.mp4,3878.549333
27_10/Home_Visit/Processing/Video_Files/27_10_parent1.mp4,3958.912
27_08/Home_Visit/Processing/Video_Files/27_8_video.mp4,3698.837333
27_08/Home_Visit/Processing/Video_Files/27_8_up1.mp4,3465.0
27_08/Home_Visit/Processing/Video_Files/27_8_down1.mp4,3765.888
27_12/Home_Visit/Processing/Video_Files/27_12_up1.mp4,3994.496
27_12/Home_Visit/Processing/Video_Files/27_12_video.mp4,3921.450667
27_07/Home_Visit/Processing/Video_Files/27_07_video.mp4,3706.026667
27_07/Home_Visit/Processing/Video_Files/27_7_down1.mp4,2323.456
27_07/Home_Visit/Processing/Video_Files/27_7_up1.mp4,961.92
27_13/Home_Visit/Processing/Video_Files/27_13_video.mp4,3857.386667
27_13/Home_Visit/Processing/Video_Files/27_13_down1.mp4,1605.376
27_09/Home_Visit/Processing/Video_Files/27_9_up1.mp4,3731.456
27_09/Home_Visit/Processing/Video_Files/27_09_video.mp4,3731.733333
27_09/Home_Visit/Processing/Video_Files/27_9_down2.mp4,1873.408
27_09/Home_Visit/Processing/Video_Files/27_9_down1.mp4,1557.76
27_06/Home_Visit/Processing/Video_Files/27_6_up1.mp4,1409.408
27_06/Home_Visit/Processing/Video_Files/27_06_video.mp4,3549.205333
27_06/Home_Visit/Processing/Video_Files/27_6_down1.mp4,3601.792
03_11/Home_Visit/Processing/Video_Files/03_11_video.mp4,3839.872
03_11/Home_Visit/Processing/Video_Files/03_11_down1.mp4,2132.433333
03_11/Home_Visit/Processing/Video_Files/03_11_up1.mp4,3892.736
03_08/Home_Visit/Processing/Video_Files/03_8_down.mp4,3824.64
03_08/Home_Visit/Processing/Video_Files/03_8ms_main1.mp4,3862.291767
03_08/Home_Visit/Processing/Video_Files/03_08_video.mp4,3814.570667
03_08/Home_Visit/Processing/Video_Files/03_8_up.mp4,3830.4
03_06/Home_Visit/Processing/Video_Files/03_6_up1.mp4,3919.872
03_06/Home_Visit/Processing/Video_Files/03_6_down1.mp4,3914.88
03_06/Home_Visit/Processing/Video_Files/03_06_video.mp4,3902.592
03_16/Home_Visit/Processing/Video_Files/03_16_parent1.mp4,3721.472
03_16/Home_Visit/Processing/Video_Files/03_16_video.mp4,3646.4
03_15/Home_Visit/Processing/Video_Files/03_15_parent1.mp4,3560.576
03_15/Home_Visit/Processing/Video_Files/03_15_video.mp4,3495.594667
03_12/Home_Visit/Processing/Video_Files/03_12_up1.mp4,4124.16
03_12/Home_Visit/Processing/Video_Files/03_12_down1.mp4,4132.736
03_12/Home_Visit/Processing/Video_Files/03_12_video.mp4,3841.408
03_09/Home_Visit/Processing/Video_Files/03_9_up1.mp4,3855.872
03_09/Home_Visit/Processing/Video_Files/03_9_down2.mp4,3745.28
03_09/Home_Visit/Processing/Video_Files/03_09_video.mp4,3873.237333
03_09/Home_Visit/Processing/Video_Files/03_9_down1.mp4,59.776
03_17/Home_Visit/Processing/Video_Files/03_17_parent1.mp4,3953.408
03_17/Home_Visit/Processing/Video_Files/03_17_video.mp4,3900.16
03_14/Home_Visit/Processing/Video_Files/03_14_video.mp4,3872.832
03_10/Home_Visit/Processing/Video_Files/03_10_video.mp4,3867.434667
03_10/Home_Visit/Processing/Video_Files/03_10_down2.mp4,491.904
03_10/Home_Visit/Processing/Video_Files/03_10_down1.mp4,2876.416
03_10/Home_Visit/Processing/Video_Files/03_10_up1.mp4,3914.88
03_07/Home_Visit/Processing/Video_Files/03_07_video.mp4,4176.042667
03_07/Home_Visit/Processing/Video_Files/03_7_up1.mp4,4207.488
03_07/Home_Visit/Processing/Video_Files/03_7_down1.mp4,4190.208
03_13/Home_Visit/Processing/Video_Files/03_13_video.mp4,3146.517333
05_06/video/05_06_video.mp4,3746.112
05_06/video/05_6_up1.mp4,7679.232
05_06/video/05_6_down1.mp4,5784.704
45_08/Home_Visit/Processing/Video_Files/45_08_video.mp4,3536.405333
45_08/Home_Visit/Processing/Video_Files/45_08_up1.mp4,3620.224
45_08/Home_Visit/Processing/Video_Files/45_08_down1.mp4,3619.712
45_06/Home_Visit/Processing/Video_Files/45_06_video.mp4,3611.434667
45_06/Home_Visit/Processing/Video_Files/45_6_up1.mp4,3657.216
45_06/Home_Visit/Processing/Video_Files/45_06_down1.mp4,2682.368
45_10/Home_Visit/Processing/Video_Files/45_10_video.mp4,3446.272
45_10/Home_Visit/Processing/Video_Files/45_10_down1.mp4,3530.368
45_10/Home_Visit/Processing/Video_Files/45_10_parent1.mp4,3530.496
45_09/Home_Visit/Processing/Video_Files/45_09_parent1.mp4,3236.736
45_09/Home_Visit/Processing/Video_Files/45_09_down1.mp4,3196.928
45_09/Home_Visit/Processing/Video_Files/45_09_up1.mp4,3202.432
45_09/Home_Visit/Processing/Video_Files/45_09_video.mp4,3091.648
45_11/Home_Visit/Processing/Video_Files/45_11_parent1.mp4,3923.328
45_11/Home_Visit/Processing/Video_Files/45_11_video.mp4,3766.186667
45_11/Home_Visit/Processing/Video_Files/45_11_up2.mp4,2904.576
45_11/Home_Visit/Processing/Video_Files/45_11_down1.mp4,3847.168
45_11/Home_Visit/Processing/Video_Files/45_11_up1.mp4,638.464
45_07/Home_Visit/Processing/Video_Files/45_7_down1.mp4,2078.464
45_07/Home_Visit/Processing/Video_Files/45_7_up1.mp4,3506.944
45_07/Home_Visit/Processing/Video_Files/45_7_down2.mp4,939.392
45_07/Home_Visit/Processing/Video_Files/45_07_video.mp4,3454.208
34_09/Home_Visit/Processing/Video_Files/34_09_video.mp4,3664.085333
34_09/Home_Visit/Processing/Video_Files/34_9_down1.mp4,144.896
34_11/Home_Visit/Processing/Video_Files/34_11_parent1.mp4,3618.816
34_11/Home_Visit/Processing/Video_Files/34_11_down2.mp4,1281.28
34_11/Home_Visit/Processing/Video_Files/34_11_up1.mp4,3607.552
34_11/Home_Visit/Processing/Video_Files/34_11_video.mp4,3532.096
34_11/Home_Visit/Processing/Video_Files/34_11_down1.mp4,1981.952
34_08/Home_Visit/Processing/Video_Files/34_8_down1.mp4,1457.92
34_08/Home_Visit/Processing/Video_Files/34_08_video.mp4,3795.157333
34_07/Home_Visit/Processing/Video_Files/34_7_down1.mp4,3726.08
34_07/Home_Visit/Processing/Video_Files/34_07_video.mp4,3679.445333
34_07/Home_Visit/Processing/Video_Files/34_7_up1.mp4,3732.352
34_12/Home_Visit/Processing/Video_Files/34_12_down1.mp4,3639.552
34_12/Home_Visit/Processing/Video_Files/34_12_parent1.mp4,3642.752
34_12/Home_Visit/Processing/Video_Files/34_12_up1.mp4,3640.96
34_12/Home_Visit/Processing/Video_Files/34_12_video.mp4,3569.365333
34_13/Home_Visit/Processing/Video_Files/34_13_up1.mp4,3943.808
34_13/Home_Visit/Processing/Video_Files/34_13_parent1.mp4,3930.624
34_13/Home_Visit/Processing/Video_Files/34_13_video.mp4,3885.738667
34_13/Home_Visit/Processing/Video_Files/34_13_down1.mp4,3943.296
34_06/Home_Visit/Processing/Video_Files/34_6_up1.mp4,3586.176
34_06/Home_Visit/Processing/Video_Files/34_6_down1.mp4,1243.133333
34_06/Home_Visit/Processing/Video_Files/34_06_video.mp4,3509.034667
34_06/Home_Visit/Processing/Video_Files/corrupt/down/34_6_down1.mp4,3589.248
34_10/Home_Visit/Processing/Video_Files/34_10_video.mp4,3555.008
34_10/Home_Visit/Processing/Video_Files/34_10_down1.mp4,753.536
34_10/Home_Visit/Processing/Video_Files/34_10_up1.mp4,3637.888
34_10/Home_Visit/Processing/Video_Files/34_10_parent1.mp4,5721.856
21_14/Home_Visit/Processing/Video_Files/21_14_video.mp4,3554.474667
21_09/Home_Visit/Processing/Video_Files/21_9_up1.mp4,3621.632
21_09/Home_Visit/Processing/Video_Files/21_09_video.mp4,3579.498667
21_09/Home_Visit/Processing/Video_Files/repaired/21_9_down1.mp4,3304.666667
21_07/Home_Visit/Processing/Video_Files/21_07_video.mp4,3759.978667
21_07/Home_Visit/Processing/Video_Files/21_7_up1.mp4,3556.4
21_07/Home_Visit/Processing/Video_Files/21_7_down1.mp4,3509.9
21_08/Home_Visit/Processing/Video_Files/21_08_video.mp4,3792.597333
21_08/Home_Visit/Processing/Video_Files/21_8_down2.mp4,1707.008
21_08/Home_Visit/Processing/Video_Files/21_8_down1.mp4,746.624
21_08/Home_Visit/Processing/Video_Files/21_8_up1.mp4,1001.933333
21_08/Home_Visit/Processing/Video_Files/21_8_down3.mp4,109.766667
21_08/Home_Visit/Processing/Video_Files/corrupt/down/clip0002.mp4,1707.008
21_12/Home_Visit/Processing/Video_Files/21_12_parent1.mp4,3674.88
21_12/Home_Visit/Processing/Video_Files/21_12_video.mp4,3543.146667
21_12/Home_Visit/Processing/Video_Files/21_12_up1.mp4,3752.832
21_12/Home_Visit/Processing/Video_Files/21_12_down1.mp4,3742.08
21_13/Home_Visit/Processing/Video_Files/21_13_parent1.mp4,4010.88
21_13/Home_Visit/Processing/Video_Files/21_13_up1.mp4,3999.616
21_13/Home_Visit/Processing/Video_Files/21_13_video.mp4,3844.138667
21_13/Home_Visit/Processing/Video_Files/21_13_down1.mp4,4000.896
21_10/Home_Visit/Processing/Video_Files/21_10_down1.mp4,3801.472
21_10/Home_Visit/Processing/Video_Files/21_10_video.mp4,3721.258667
21_10/Home_Visit/Processing/Video_Files/21_10_parent1.mp4,3768.192
21_10/Home_Visit/Processing/Video_Files/21_10_up1.mp4,2326.4
21_15/Home_Visit/Processing/Video_Files/21_15_video.mp4,3583.317333
21_15/Home_Visit/Processing/Video_Files/21_15_down1.mp4,3681.152
21_15/Home_Visit/Processing/Video_Files/21_15_up1.mp4,3685.888
21_15/Home_Visit/Processing/Video_Files/21_15_parent1.mp4,3635.84
21_06/Home_Visit/Processing/Video_Files/21_6_down1.mp4,3907.072
21_06/Home_Visit/Processing/Video_Files/21_6_up1.mp4,3906.176
21_06/Home_Visit/Processing/Video_Files/21_06_video.mp4,3908.672
21_11/Home_Visit/Processing/Video_Files/21_11_parent1.mp4,3697.28
21_11/Home_Visit/Processing/Video_Files/21_11_video.mp4,3646.869333
13_07/Home_Visit/Processing/Video_Files/13_07_video.mp4,3726.229333
13_07/Home_Visit/Processing/Video_Files/13_7_down1.mp4,4054.8
13_07/Home_Visit/Processing/Video_Files/13_7_up1.mp4,784.9
13_11/Home_Visit/Processing/Video_Files/13_11_parent1.mp4,1969.024
13_11/Home_Visit/Processing/Video_Files/13_11_video.mp4,3782.336
13_12/Home_Visit/Processing/Video_Files/13_12_parent1.mp4,3729.792
13_12/Home_Visit/Processing/Video_Files/13_12_video.mp4,3612.437333
13_08/Home_Visit/Processing/Video_Files/13_8_up1.mp4,3792.512
13_08/Home_Visit/Processing/Video_Files/13_8_down1.mp4,3547.666667
13_08/Home_Visit/Processing/Video_Files/13_08_video.mp4,3751.637333
13_09/Home_Visit/Processing/Video_Files/13_9_down1.mp4,2765.5
13_09/Home_Visit/Processing/Video_Files/13_09_video.mp4,3660.693333
13_09/Home_Visit/Processing/Video_Files/13_9_up1.mp4,3701.12
13_16/Home_Visit/Processing/Video_Files/13_16_video.mp4,3460.650667
13_16/Home_Visit/Processing/Video_Files/13_16_down1.mp4,3534.464
13_16/Home_Visit/Processing/Video_Files/13_16_parent1.mp4,3498.624
13_16/Home_Visit/Processing/Video_Files/13_16_up1.mp4,3534.592
13_14/Home_Visit/Processing/Video_Files/13_14_video.mp4,3680.405333
13_14/Home_Visit/Processing/Video_Files/13_14_parent1.mp4,3711.36
13_15/Home_Visit/Processing/Video_Files/13_15_down1.mp4,3603.2
13_15/Home_Visit/Processing/Video_Files/13_15_video.mp4,3547.285333
13_15/Home_Visit/Processing/Video_Files/13_15_parent1.mp4,3611.52
13_06/Home_Visit/Processing/Video_Files/13_06_video.mp4,4116.181333
13_06/Home_Visit/Processing/Video_Files/13_6_down2.mp4,1586.333333
13_06/Home_Visit/Processing/Video_Files/13_6_up1.mp4,4130.56
13_06/Home_Visit/Processing/Video_Files/13_6_down4.mp4,1040.5
13_06/Home_Visit/Processing/Video_Files/13_6_down3.mp4,13.666667
13_06/Home_Visit/Processing/Video_Files/13_6_down1.mp4,1070.208
13_17/Home_Visit/Processing/Video_Files/13_17_parent1.mp4,3582.336
13_17/Home_Visit/Processing/Video_Files/13_17_video.mp4,3529.962667
13_13/Home_Visit/Processing/Video_Files/13_13_video.mp4,3476.565333
13_13/Home_Visit/Processing/Video_Files/13_13_up1.mp4,3554.048
13_13/Home_Visit/Processing/Video_Files/13_13_parent1.mp4,3528.832
13_10/Home_Visit/Processing/Video_Files/13_10_down1.mp4,3592.832
13_10/Home_Visit/Processing/Video_Files/13_10_video.mp4,3516.672
13_10/Home_Visit/Processing/Video_Files/13_10_up1.mp4,1743.36
Video/Pilot03_video/combo_Pilot03042413.mov,4335.792472
Video/Pilot01_video/combo_Pilot01.mov,4672.388934
Video/Pilot02_video/Pilot02_combined_newexport.mp4,2403.403403
38_07/Home_Visit/Processing/Video_Files/38_7_down1.mp4,3602.816
38_07/Home_Visit/Processing/Video_Files/38_7_video.mp4,3542.634667
38_07/Home_Visit/Processing/Video_Files/38_7_up1.mp4,295.296
38_07/Home_Visit/Processing/Video_Files/repaired/38_7_up2.mp4,716.733333
38_07/Home_Visit/Processing/Video_Files/repaired/38_7_up3.mp4,324.9
38_11/Home_Visit/Processing/Video_Files/38_11_parent1.mp4,4472.832
38_11/Home_Visit/Processing/Video_Files/38_11_video.mp4,4267.861333
38_11/Home_Visit/Processing/Video_Files/38_11_down1.mp4,4555.136
38_11/Home_Visit/Processing/Video_Files/38_11_up1.mp4,4397.696
38_09/Home_Visit/Processing/Video_Files/38_09_down1.mp4,940.544
38_09/Home_Visit/Processing/Video_Files/38_09_up1.mp4,1178.112
38_09/Home_Visit/Processing/Video_Files/38_09_parent1.mp4,3637.504
38_09/Home_Visit/Processing/Video_Files/38_09_video.mp4,3587.605333
38_12/Home_Visit/Processing/Video_Files/38_12_parent1.mp4,3487.488
38_12/Home_Visit/Processing/Video_Files/38_12_video.mp4,3430.634667
38_06/Home_Visit/Processing/Video_Files/38_06_video.mp4,3561.898667
38_06/Home_Visit/Processing/Video_Files/38_6_up1.mp4,3270.433333
38_06/Home_Visit/Processing/Video_Files/38_6_down1.mp4,3619.072
38_10/Home_Visit/Processing/Video_Files/38_10_video.mp4,3565.76
38_13/Home_Visit/Processing/Video_Files/38_13_video.mp4,3836.074667
38_13/Home_Visit/Processing/Video_Files/38_13_parent1.mp4,3901.824
38_08/Home_Visit/Processing/Video_Files/38_08_video.mp4,3593.962667
38_08/Home_Visit/Processing/Video_Files/38_08_down1.mp4,3099.008
38_08/Home_Visit/Processing/Video_Files/38_08_up1.mp4,3716.48
44_08/Home_Visit/Processing/Video_Files/44_08_down2.mp4,2207.872
44_08/Home_Visit/Processing/Video_Files/44_08_video.mp4,3671.061333
44_08/Home_Visit/Processing/Video_Files/44_08_down1.mp4,1277.44
44_08/Home_Visit/Processing/Video_Files/44_08_up2.mp4,2206.72
44_08/Home_Visit/Processing/Video_Files/44_08_up1.mp4,1281.28
44_06/Home_Visit/Processing/Video_Files/44_6_up1.mp4,3626.624
44_06/Home_Visit/Processing/Video_Files/44_06_video.mp4,3559.146667
44_09/Home_Visit/Processing/Video_Files/44_09_video.mp4,3713.514667
44_09/Home_Visit/Processing/Video_Files/44_09_down1.mp4,3800.32
44_09/Home_Visit/Processing/Video_Files/44_09_parent1.mp4,3784.192
44_09/Home_Visit/Processing/Video_Files/44_09_up1.mp4,3797.76
44_10/Home_Visit/Processing/Video_Files/44_10_parent1.mp4,3712.256
44_10/Home_Visit/Processing/Video_Files/44_10_down1.mp4,3742.464
44_10/Home_Visit/Processing/Video_Files/44_10_up1.mp4,3741.824
44_10/Home_Visit/Processing/Video_Files/44_10_video.mp4,3493.781333
44_11/Home_Visit/Processing/Video_Files/44_11_down1.mp4,4077.952
44_11/Home_Visit/Processing/Video_Files/44_11_parent1.mp4,4071.168
44_11/Home_Visit/Processing/Video_Files/44_11_up1.mp4,4072.32
44_11/Home_Visit/Processing/Video_Files/44_11_video.mp4,4017.642667
44_07/Home_Visit/Processing/Video_Files/44_7_up2.mp4,1834.624
44_07/Home_Visit/Processing/Video_Files/44_7_down1.mp4,2415.616
44_07/Home_Visit/Processing/Video_Files/44_07_video.mp4,2310.314667
44_07/Home_Visit/Processing/Video_Files/44_7_up1.mp4,561.024
35_12/Home_Visit/Processing/Video_Files/35_12_video.mp4,3808.064
35_11/Home_Visit/Processing/Video_Files/35_11_up1.mp4,3960.576
35_11/Home_Visit/Processing/Video_Files/35_11_video.mp4,3880.106667
35_11/Home_Visit/Processing/Video_Files/35_11_down1.mp4,3959.68
35_08/Home_Visit/Processing/Video_Files/35_08_parent1.mp4,3894.528
35_08/Home_Visit/Processing/Video_Files/35_08_video.mp4,3842.112
35_07/Home_Visit/Processing/Video_Files/35_7_down1.mp4,3896.192
35_07/Home_Visit/Processing/Video_Files/35_07_video.mp4,3819.584
35_10/Home_Visit/Processing/Video_Files/35_10_parent1.mp4,3983.104
35_10/Home_Visit/Processing/Video_Files/35_10_video.mp4,3913.301333
35_10/Home_Visit/Processing/Video_Files/35_10_up1.mp4,3981.44
35_10/Home_Visit/Processing/Video_Files/35_10_down1.mp4,3980.288
35_06/Home_Visit/Processing/Video_Files/35_6_up1.mp4,3705.088
35_06/Home_Visit/Processing/Video_Files/35_06_video.mp4,3640.704
35_06/Home_Visit/Processing/Video_Files/35_6_down1.mp4,2900.224
35_09/Home_Visit/Processing/Video_Files/35_09_down1.mp4,3767.68
35_09/Home_Visit/Processing/Video_Files/35_09_video.mp4,3715.178667
35_09/Home_Visit/Processing/Video_Files/35_09_parent1.mp4,3920.64
35_09/Home_Visit/Processing/Video_Files/35_09_up1.mp4,3925.76
32_11/Home_Visit/Processing/Video_Files/32_11_video.mp4,3683.904
32_11/Home_Visit/Processing/Video_Files/32_11_parent1.mp4,3744.256
32_10/Home_Visit/Processing/Video_Files/32_10_video.mp4,3541.909333
32_10/Home_Visit/Processing/Video_Files/32_10_up1.mp4,3648.64
32_10/Home_Visit/Processing/Video_Files/32_10_down.mp4,3649.536
32_13/Home_Visit/Processing/Video_Files/32_13_video.mp4,3576.832
32_13/Home_Visit/Processing/Video_Files/32_13_down1.mp4,1254.912
32_13/Home_Visit/Processing/Video_Files/32_13_up1.mp4,3660.672
32_06/Home_Visit/Processing/Video_Files/32_6_up1.mp4,3886.336
32_06/Home_Visit/Processing/Video_Files/32_6_down1.mp4,3883.52
32_06/Home_Visit/Processing/Video_Files/32_06_video.mp4,3786.24
32_08/Home_Visit/Processing/Video_Files/32_08_video.mp4,3509.376
32_08/Home_Visit/Processing/Video_Files/32_08_up1.mp4,3547.392
32_12/Home_Visit/Processing/Video_Files/32_12_video.mp4,3790.549333
32_12/Home_Visit/Processing/Video_Files/32_12_parent1.mp4,3915.264
32_12/Home_Visit/Processing/Video_Files/32_12_down1.mp4,3904.896
32_12/Home_Visit/Processing/Video_Files/32_12_up1.mp4,3901.44
32_07/Home_Visit/Processing/Video_Files/32_07_video.mp4,3749.717333
32_07/Home_Visit/Processing/Video_Files/32_7_up1.mp4,3820.16
32_09/Home_Visit/Processing/Video_Files/32_09_video.mp4,3717.909333
04_06/Home_Visit/Processing/Video_Files/04_6_up1.mp4,3386.304
04_06/Home_Visit/Processing/Video_Files/04_6_down1.mp4,3732.864
04_06/Home_Visit/Processing/Video_Files/04_06_video.mp4,3694.954667
04_07/Home_Visit/Processing/Video_Files/04_07_video.mp4,3926.912
04_07/Home_Visit/Processing/Video_Files/04_7_up1.mp4,4579.633333
04_07/Home_Visit/Processing/Video_Files/04_7_down1.mp4,3944.96
04_07/Home_Visit/Processing/Video_Files/04_7_up2.mp4,612.096
04_08/Home_Visit/Processing/Video_Files/04_8_up1.mp4,3893.76
04_08/Home_Visit/Processing/Video_Files/04_8_down1.mp4,3893.888
04_08/Home_Visit/Processing/Video_Files/04_08_video.mp4,3907.626667
04_10/Home_Visit/Processing/Video_Files/04_10_down1.mp4,3655.433333
04_10/Home_Visit/Processing/Video_Files/04_10_parent1.mp4,4006.656
04_10/Home_Visit/Processing/Video_Files/04_10_up1.mp4,4035.072
04_10/Home_Visit/Processing/Video_Files/04_10_video.mp4,3953.322667
04_17/Home_Visit/Processing/Video_Files/04_17_down1.mp4,3908.992
04_17/Home_Visit/Processing/Video_Files/04_17_up1.mp4,1749.12
04_17/Home_Visit/Processing/Video_Files/04_17_parent1.mp4,3954.176
04_17/Home_Visit/Processing/Video_Files/04_17_up2.mp4,25.728
04_17/Home_Visit/Processing/Video_Files/04_17_up5.mp4,1926.912
04_17/Home_Visit/Processing/Video_Files/04_17_up6.mp4,136.192
04_17/Home_Visit/Processing/Video_Files/04_17_up4.mp4,1.152
04_17/Home_Visit/Processing/Video_Files/04_17_up3.mp4,1.28
04_17/Home_Visit/Processing/Video_Files/04_17_video.mp4,3783.381333
04_13/Home_Visit/Processing/Video_Files/04_13_video.mp4,4018.176
04_13/Home_Visit/Processing/Video_Files/04_13_parent1.mp4,3511.3
04_13/Home_Visit/Processing/Video_Files/corrupt/04_13_parent1.mp4,4048.384
04_15/Home_Visit/Processing/Video_Files/04_15_parent1.mp4,3687.296
04_15/Home_Visit/Processing/Video_Files/04_15_video.mp4,3611.968
04_12/Home_Visit/Processing/Video_Files/04_12_video.mp4,3501.930667
04_12/Home_Visit/Processing/Video_Files/04_12_up1.mp4,3616.768
04_16/Home_Visit/Processing/Video_Files/04_16_down2.mp4,2651.136
04_16/Home_Visit/Processing/Video_Files/04_16_down1.mp4,607.232
04_16/Home_Visit/Processing/Video_Files/04_16_up1.mp4,1116.672
04_16/Home_Visit/Processing/Video_Files/04_16_parent1.mp4,3700.48
04_16/Home_Visit/Processing/Video_Files/04_16_video.mp4,3629.354667
04_14/Home_Visit/Processing/Video_Files/04_14_video.mp4,3691.456
04_14/Home_Visit/Processing/Video_Files/04_14ms_parent1.mp4,3790.72
04_11/Home_Visit/Processing/Video_Files/04_11_video.mp4,3998.058667
04_11/Home_Visit/Processing/Video_Files/04_11_up1.mp4,4217.088
04_11/Home_Visit/Processing/Video_Files/04_11_down1.mp4,4215.68
04_11/Home_Visit/Processing/Video_Files/04_11_parent1.mp4,4220.16
04_11/Home_Visit/Processing/Video_Files/corrupt/04_11_up1.mp4,4217.088
04_09/Home_Visit/Processing/Video_Files/04_09_video.mp4,3493.632
04_09/Home_Visit/Processing/Video_Files/04_9_down1.mp4,3169.766667
04_09/Home_Visit/Processing/Video_Files/04_9_up1.mp4,3384.832
40_11/Home_Visit/Processing/Video_Files/40_11_up1.mp4,3571.328
40_11/Home_Visit/Processing/Video_Files/40_11_down1.mp4,3565.056
40_11/Home_Visit/Processing/Video_Files/40_11_parent1.mp4,3523.456
40_11/Home_Visit/Processing/Video_Files/40_11_video.mp4,3409.109333
40_08/Home_Visit/Processing/Video_Files/40_08_video.mp4,3712.0
40_08/Home_Visit/Processing/Video_Files/40_08_up1.mp4,3788.288
40_08/Home_Visit/Processing/Video_Files/40_08_down1.mp4,3794.048
40_07/Home_Visit/Processing/Video_Files/40_07_video.mp4,3599.104
40_07/Home_Visit/Processing/Video_Files/40_7_up2.mp4,2205.824
40_07/Home_Visit/Processing/Video_Files/40_7_up1.mp4,1411.712
40_06/Home_Visit/Processing/Video_Files/40_06_video.mp4,3346.048
40_06/Home_Visit/Processing/Video_Files/40_6_up1.mp4,3415.424
40_06/Home_Visit/Processing/Video_Files/40_6_down1.mp4,1316.736
40_13/Home_Visit/Processing/Video_Files/40_13_down1.mp4,4216.832
40_13/Home_Visit/Processing/Video_Files/40_13_video.mp4,3725.546667
40_13/Home_Visit/Processing/Video_Files/40_13_up1.mp4,4215.04
40_10/Home_Visit/Processing/Video_Files/40_10_video.mp4,3921.813333
40_10/Home_Visit/Processing/Video_Files/40_10_down1.mp4,4034.432
40_10/Home_Visit/Processing/Video_Files/40_10_up1.mp4,4038.272
40_09/Home_Visit/Processing/Video_Files/40_09_down1.mp4,1760.384
40_09/Home_Visit/Processing/Video_Files/40_09_video.mp4,3777.898667
40_09/Home_Visit/Processing/Video_Files/40_09_parent1.mp4,4105.472
40_12/Home_Visit/Processing/Video_Files/40_12_video.mp4,3644.245333
26_12/Home_Visit/Processing/Video_Files/26_12_parent1.mp4,3724.16
26_12/Home_Visit/Processing/Video_Files/26_12_up1.mp4,3777.408
26_12/Home_Visit/Processing/Video_Files/26_12_video.mp4,3611.946667
26_13/Home_Visit/Processing/Video_Files/26_13_video.mp4,3515.178667
26_13/Home_Visit/Processing/Video_Files/26_13_parent1.mp4,3548.032
26_08/Home_Visit/Processing/Video_Files/26_8_down1.mp4,3769.216
26_08/Home_Visit/Processing/Video_Files/26_8_up1.mp4,3769.344
26_08/Home_Visit/Processing/Video_Files/26_8_video.mp4,3673.429333
26_11/Home_Visit/Processing/Video_Files/26_11_video.mp4,3842.410667
26_11/Home_Visit/Processing/Video_Files/26_11_video_new.mp4,3816.106667
26_11/Home_Visit/Processing/Video_Files/26_11_up1.mp4,4059.776
26_11/Home_Visit/Processing/Video_Files/26_11_parent1.mp4,4109.696
26_10/Home_Visit/Processing/Video_Files/26_10_parent1.mp4,3966.976
26_10/Home_Visit/Processing/Video_Files/26_10_video.mp4,3867.733333
26_10/Home_Visit/Processing/Video_Files/26_10_down1.mp4,3970.048
26_06/Home_Visit/Processing/Video_Files/26_06_video.mp4,3817.642667
26_06/Home_Visit/Processing/Video_Files/26_6_up1.mp4,3928.064
26_06/Home_Visit/Processing/Video_Files/26_6_down1.mp4,3926.784
26_07/Home_Visit/Processing/Video_Files/26_07_video.mp4,3733.994667
26_07/Home_Visit/Processing/Video_Files/26_7_up1.mp4,3808.128
26_07/Home_Visit/Processing/Video_Files/26_7_down1.mp4,3803.648
26_09/Home_Visit/Processing/Video_Files/26_9_down1.mp4,3696.256
26_09/Home_Visit/Processing/Video_Files/26_09_video.mp4,3649.578667
26_09/Home_Visit/Processing/Video_Files/26_9_up1.mp4,3697.664
