file,length(s)
41_06/Home_Visit/Processing/Video_Files/41_06_video.mp4,3728.021333
41_08/Home_Visit/Processing/Video_Files/41_08_video.mp4,3428.330667
41_11/Home_Visit/Processing/Video_Files/41_11_video.mp4,3424.192
41_09/Home_Visit/Processing/Video_Files/41_09_video.mp4,3502.336
41_07/Home_Visit/Processing/Video_Files/41_07_video.mp4,3673.258667
41_10/Home_Visit/Processing/Video_Files/41_10_video.mp4,3445.376
07_16/Home_Visit/Processing/Video_Files/07_16_video.mp4,3776.768
07_07/Home_Visit/Processing/Video_Files/07_07_video.mp4,2077.802667
07_14/Home_Visit/Processing/Video_Files/07_14_video.mp4,3814.101333
07_15/Home_Visit/Processing/Video_Files/07_15_video.mp4,3841.130667
07_13/Home_Visit/Processing/Video_Files/07_13_video.mp4,3688.917333
07_10/Home_Visit/Processing/Video_Files/07_10_video.mp4,3701.866667
07_08/Home_Visit/Processing/Video_Files/07_08_video.mp4,3562.56
07_09/Home_Visit/Processing/Video_Files/07_09_video.mp4,3576.405333
07_06/Home_Visit/Processing/Video_Files/07_06_video.mp4,4151.381333
07_11/Home_Visit/Processing/Video_Files/07_11_video.mp4,3530.218667
07_17/Home_Visit/Processing/Video_Files/07_17_video.mp4,3548.266667
07_12/Home_Visit/Processing/Video_Files/07_12_video.mp4,3665.898667
10_06/Home_Visit/Processing/Video_Files/10_06_video.mp4,3823.018667
10_16/Home_Visit/Processing/Video_Files/10_16_video.mp4,3730.048
10_13/Home_Visit/Processing/Video_Files/10_13_video.mp4,3677.013333
10_07/Home_Visit/Processing/Video_Files/10_07_video.mp4,3959.488
10_14/Home_Visit/Processing/Video_Files/10_14_video.mp4,3670.741333
10_12/Home_Visit/Processing/Video_Files/10_12_video.mp4,3951.573333
10_17/Home_Visit/Processing/Video_Files/10_17_video.mp4,3543.616
10_11/Home_Visit/Processing/Video_Files/10_11_video.mp4,3083.072
10_10/Home_Visit/Processing/Video_Files/10_10_video.mp4,3304.0
10_08/Home_Visit/Processing/Video_Files/10_08_video.mp4,3820.949333
10_15/Home_Visit/Processing/Video_Files/10_15_video.mp4,3751.616
10_09/Home_Visit/Processing/Video_Files/10_09_video.mp4,4014.037333
